"id","file","taxon","input_data","modelling_method","output_type","future_projections","uncertainty_type","model_performance","model_performance_measure","xmin","xmax","ymin","ymax","x_resolution","y_resolution","spatial_units","crs","repo","data_usage_notes","licence","reference","citation"
"Kr2017-Macronectes_halli-RCP60-2100","Kr2017-Macronectes_halli-RCP60-2100_cog.tif","Macronectes halli","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",TRUE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_halli","Kr2017-Macronectes_halli_cog.tif","Macronectes halli","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",FALSE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_halli-RCP85-2050","Kr2017-Macronectes_halli-RCP85-2050_cog.tif","Macronectes halli","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",TRUE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_halli","Kr2017-Macronectes_halli_cog.tif","Macronectes halli","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",FALSE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_halli-RCP85-2100","Kr2017-Macronectes_halli-RCP85-2100_cog.tif","Macronectes halli","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",TRUE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_halli","Kr2017-Macronectes_halli_cog.tif","Macronectes halli","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",FALSE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_giganteus-RCP26-2050","Kr2017-Macronectes_giganteus-RCP26-2050_cog.tif","Macronectes giganteus","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",TRUE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_giganteus","Kr2017-Macronectes_giganteus_cog.tif","Macronectes giganteus","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",FALSE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_giganteus-RCP26-2100","Kr2017-Macronectes_giganteus-RCP26-2100_cog.tif","Macronectes giganteus","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",TRUE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_giganteus","Kr2017-Macronectes_giganteus_cog.tif","Macronectes giganteus","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",FALSE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_giganteus-RCP45-2050","Kr2017-Macronectes_giganteus-RCP45-2050_cog.tif","Macronectes giganteus","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",TRUE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_giganteus","Kr2017-Macronectes_giganteus_cog.tif","Macronectes giganteus","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",FALSE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_giganteus-RCP45-2100","Kr2017-Macronectes_giganteus-RCP45-2100_cog.tif","Macronectes giganteus","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",TRUE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_giganteus","Kr2017-Macronectes_giganteus_cog.tif","Macronectes giganteus","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",FALSE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_giganteus-RCP60-2050","Kr2017-Macronectes_giganteus-RCP60-2050_cog.tif","Macronectes giganteus","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",TRUE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_giganteus","Kr2017-Macronectes_giganteus_cog.tif","Macronectes giganteus","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",FALSE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_giganteus-RCP60-2100","Kr2017-Macronectes_giganteus-RCP60-2100_cog.tif","Macronectes giganteus","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",TRUE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_giganteus","Kr2017-Macronectes_giganteus_cog.tif","Macronectes giganteus","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",FALSE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_giganteus-RCP85-2050","Kr2017-Macronectes_giganteus-RCP85-2050_cog.tif","Macronectes giganteus","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",TRUE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_giganteus","Kr2017-Macronectes_giganteus_cog.tif","Macronectes giganteus","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",FALSE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_giganteus-RCP85-2100","Kr2017-Macronectes_giganteus-RCP85-2100_cog.tif","Macronectes giganteus","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",TRUE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Macronectes_giganteus","Kr2017-Macronectes_giganteus_cog.tif","Macronectes giganteus","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",FALSE,,0.984,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Diomedea_dabbenena-RCP26-2050","Kr2017-Diomedea_dabbenena-RCP26-2050_cog.tif","Diomedea dabbenena","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",TRUE,,0.979,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Diomedea_dabbenena","Kr2017-Diomedea_dabbenena_cog.tif","Diomedea dabbenena","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",FALSE,,0.979,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Diomedea_dabbenena-RCP26-2100","Kr2017-Diomedea_dabbenena-RCP26-2100_cog.tif","Diomedea dabbenena","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",TRUE,,0.979,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Diomedea_dabbenena","Kr2017-Diomedea_dabbenena_cog.tif","Diomedea dabbenena","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",FALSE,,0.979,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Diomedea_dabbenena-RCP45-2050","Kr2017-Diomedea_dabbenena-RCP45-2050_cog.tif","Diomedea dabbenena","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",TRUE,,0.979,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Diomedea_dabbenena","Kr2017-Diomedea_dabbenena_cog.tif","Diomedea dabbenena","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",FALSE,,0.979,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Diomedea_dabbenena-RCP45-2100","Kr2017-Diomedea_dabbenena-RCP45-2100_cog.tif","Diomedea dabbenena","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",TRUE,,0.979,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Diomedea_dabbenena","Kr2017-Diomedea_dabbenena_cog.tif","Diomedea dabbenena","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",FALSE,,0.979,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
"Kr2017-Diomedea_dabbenena-RCP60-2050","Kr2017-Diomedea_dabbenena-RCP60-2050_cog.tif","Diomedea dabbenena","animal tracking","ensemble (multiple presence-only modelling methods)","habitat suitability",TRUE,,0.979,"AUC",-179.5,179.5,-81.5,-0.5,1,1,"degrees","EPSG:4326",,,"CC0 1.0","Krüger L, Ramos JA, Xavier JC, Grémillet D, González-Solís J, Petry MV, Phillips RA, Wanless RM, Paiva VH (2017) Projected distributions of Southern Ocean albatrosses, petrels and fisheries as a consequence of climatic change. Ecography. 10.1111/ecog.02590","See reference"
